cell_label,X,Y,class,subclass
1104095349102350318-1,6.803059548296593,3.389450734092089,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102190250,6.27311009554095,3.654498581916583,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350735,7.119165134726507,3.612928089019487,30 Astro-Epen,319 Astro-TE NN
1104095349102180135,6.229514856038382,3.8089144440335216,30 Astro-Epen,319 Astro-TE NN
1104095349102180111-2,6.236499409678329,3.956491306528832,20 MB GABA,211 SC Tnnt1 Gli3 Gaba
1104095349102350531,6.9486160298306725,3.4444690709035144,07 CTX-MGE GABA,053 Sst Gaba
1104095349102341114,7.1804801431648535,3.9453770794046257,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349202180369,6.434306906766264,4.256075842286881,31 OPC-Oligo,327 Oligo NN
1104095349102190603,6.437496312397101,3.4612208264416457,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102350072,6.643058669062088,3.382842798497571,31 OPC-Oligo,327 Oligo NN
1104095349102340917,7.076492222385946,4.168886485591662,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102330524,7.035367601426816,4.212270832016301,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102170333-1,6.443366127662235,4.262821431359159,31 OPC-Oligo,327 Oligo NN
1104095349102180221-2,6.328392885410271,4.157584364331215,31 OPC-Oligo,327 Oligo NN
1104095349102190224,6.263177060087259,3.672804249982621,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350423-1,6.865912861038448,3.404945784274847,31 OPC-Oligo,327 Oligo NN
1104095349102341069,7.156067545602994,4.035428741054197,31 OPC-Oligo,327 Oligo NN
1104095349102341103,7.171836429446476,3.9881096287739606,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102170526-1,6.575611217264606,4.323674948600825,33 Vascular,333 Endo NN
1104095349102190330,6.3071464602645575,3.590878888725639,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180112-2,6.225259700595457,3.843296419002452,33 Vascular,330 VLMC NN
1104095349102350633,7.03411693696133,3.505447365016197,31 OPC-Oligo,327 Oligo NN
1104095349102180207-1,6.308742545729226,4.131672211364743,30 Astro-Epen,318 Astro-NT NN
1104095349102190438,6.356167812714494,3.5287272233504696,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102190216,6.256295126477008,3.687667849758903,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102170420-1,6.501665973465991,4.296758550769115,33 Vascular,333 Endo NN
1104095349102350656,7.051084467423749,3.5211983708317107,31 OPC-Oligo,327 Oligo NN
1104095349102170686,6.664945388184065,4.341481444404378,31 OPC-Oligo,327 Oligo NN
1104095349102180285-1,6.367760163204808,4.204682628308337,19 MB Glut,175 SC Bnc2 Glut
1104095349102190917,6.6023044884317175,3.3876377010031464,30 Astro-Epen,319 Astro-TE NN
1104095349102190899,6.593244217264743,3.389329332777798,33 Vascular,333 Endo NN
1104095349102350734,7.116610262889253,3.601344450262697,30 Astro-Epen,319 Astro-TE NN
1104095349102330589-1,7.069365190665016,4.181501777663815,07 CTX-MGE GABA,053 Sst Gaba
1104095349102350768,7.140735102828824,3.6441257851118594,30 Astro-Epen,319 Astro-TE NN
1104095349102510022,7.131256319537385,3.6260157855949458,30 Astro-Epen,319 Astro-TE NN
1104095349102180108-1,6.223638763578653,3.827867575586622,30 Astro-Epen,319 Astro-TE NN
1104095349102190188,6.246105946656454,3.709920489069102,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202190775,6.557978249414984,3.3985570051217264,33 Vascular,333 Endo NN
1104095349102190424,6.348518370520182,3.533591947899509,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102180212-2,6.316579349318595,4.147530552898053,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102180099-1,6.229377334384113,3.943657193335083,19 MB Glut,187 SCsg Pde5a Glut
1104095349102180117,6.241680619804859,3.9969653101778633,19 MB Glut,187 SCsg Pde5a Glut
1104095349102330542,7.04571473488845,4.207704199512683,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190864,6.575521932906827,3.3923156028840817,31 OPC-Oligo,327 Oligo NN
1104095349102350700,7.083642658367367,3.552723735009361,31 OPC-Oligo,327 Oligo NN
1104095349102180230-2,6.334077184511706,4.171440176554452,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102170480-1,6.548999886863622,4.319755107199179,19 MB Glut,188 SCop Sln Glut
1104095349102190281,6.286400435926189,3.61631383135889,07 CTX-MGE GABA,053 Sst Gaba
1104095349102330173,6.8044805431019055,4.336390482047953,31 OPC-Oligo,327 Oligo NN
1104095349102170614-1,6.627457404992913,4.33975841721727,33 Vascular,333 Endo NN
1104095349102180124-2,6.251276614106279,4.029766913277953,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102330558,7.055546158657448,4.1998708635468365,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180109-1,6.244700417874215,4.011800216217037,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102190401,6.339149340113709,3.5413285806139263,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102350733,7.111650491060437,3.5888445407509177,30 Astro-Epen,319 Astro-TE NN
1104095349102350365-1,6.825832016219451,3.387643237781007,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102180349,6.404115250472029,4.241491762544915,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102170399-1,6.487216186324401,4.29480252066747,31 OPC-Oligo,327 Oligo NN
1104095349102341033,7.141210883773457,4.081669920945316,31 OPC-Oligo,327 Oligo NN
1104095349102341142,7.165208986861076,3.69335858756553,31 OPC-Oligo,327 Oligo NN
1104095349102190374,6.326033448385632,3.5559954608348043,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102190921,6.6091388581722885,3.38239069261044,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349202190179,6.248338148664455,3.694936948422333,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102500076-1,7.194832087517892,3.8642717136647065,31 OPC-Oligo,327 Oligo NN
1104095349102190153,6.2312498333720265,3.752794396943532,30 Astro-Epen,319 Astro-TE NN
1104095349102180172-1,6.281664918589575,4.098654692671021,31 OPC-Oligo,327 Oligo NN
1104095349102350114,6.665332043055692,3.3738518632530963,31 OPC-Oligo,327 Oligo NN
1104095349102330183-1,6.8122866511114175,4.3365039191108,33 Vascular,333 Endo NN
1104095349102500072-1,7.169500308688495,3.7033909774505056,31 OPC-Oligo,327 Oligo NN
1104095349102190247,6.271021383383396,3.6407198944257457,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180134,6.2563681051391375,4.047711855799268,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102341014,7.128536453335477,4.107012842357967,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190697,6.478739931147117,3.428206590409504,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102330336-2,6.914423420839103,4.30233785431238,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102330420-1,6.9626809093207855,4.276446948712316,30 Astro-Epen,319 Astro-TE NN
1104095349102180097,6.228635884559729,3.9589421693155513,33 Vascular,333 Endo NN
1104095349102170791-1,6.73501070704771,4.347952607351738,20 MB GABA,205 SC-PAG Lef1 Emx2 Gaba
1104095349102500057-1,7.162046731637304,3.680928589050498,34 Immune,334 Microglia NN
1104095349102330520-1,7.031538038693959,4.225845410501659,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190851,6.564842270313602,3.3921454942524387,31 OPC-Oligo,327 Oligo NN
1104095349102170738-1,6.703370607589468,4.349135510664408,31 OPC-Oligo,326 OPC NN
1104095349102500074-1,7.174227379306652,3.714469862724725,31 OPC-Oligo,327 Oligo NN
1104095349102330152,6.794498099906893,4.341311905099624,33 Vascular,333 Endo NN
1104095349102330108,6.771845465551414,4.345012515667063,31 OPC-Oligo,327 Oligo NN
1104095349102180254-1,6.351604216683361,4.196246496701217,19 MB Glut,186 SCop Pou4f2 Neurod2 Glut
1104095349102180102-1,6.218193428963684,3.8354206262511386,30 Astro-Epen,319 Astro-TE NN
1104095349102180307-2,6.376820046770954,4.221741772954509,19 MB Glut,186 SCop Pou4f2 Neurod2 Glut
1104095349102350376-1,6.836623630748127,3.387321193145382,31 OPC-Oligo,327 Oligo NN
1104095349102350336,6.811245809124376,3.3810153086635144,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102330408-1,6.95581959839302,4.282894833219842,30 Astro-Epen,318 Astro-NT NN
1104095349102341125,7.186199387739366,3.966026222478706,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102330076-1,6.7556957546631695,4.348259945268685,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102170326-1,6.437876449782198,4.270283856450078,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102190333,6.310212457359327,3.571349231597984,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349202180127,6.2631245683029855,4.069069978721686,33 Vascular,330 VLMC NN
1104095349102190746,6.506432251499725,3.4120636271382296,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102190238,6.264233199170955,3.648411830668425,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340966,7.099568678203396,4.1551472930334326,33 Vascular,333 Endo NN
1104095349102350567,6.973601014884953,3.4474584079656694,30 Astro-Epen,319 Astro-TE NN
1104095349202180084-2,6.216132777179015,3.849753752811848,33 Vascular,333 Endo NN
1104095349102350410-1,6.85230622052206,3.390720926270876,30 Astro-Epen,319 Astro-TE NN
1104095349102180219,6.323531316320288,4.166747881574408,20 MB GABA,212 SCs Lef1 Gli3 Gaba
1104095349102190163,6.233625582393917,3.729301671722282,30 Astro-Epen,319 Astro-TE NN
1104095349102180169-1,6.284362322456314,4.110187199230863,19 MB Glut,187 SCsg Pde5a Glut
1104095349102500077-1,7.179813436001183,3.725460931068151,33 Vascular,333 Endo NN
1104095349102330218-1,6.833293902316834,4.335208204963111,31 OPC-Oligo,327 Oligo NN
1104095349102180101-2,6.236219099348314,4.00167514895154,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102350075,6.641794275935265,3.37243561245345,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500079-1,7.187617708088792,3.754291029243361,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102170363-1,6.461072028962767,4.2860612017670565,19 MB Glut,188 SCop Sln Glut
1104095349102190502,6.38920640737521,3.484340125028533,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102180364-1,6.413051842645509,4.254875946512416,19 MB Glut,187 SCsg Pde5a Glut
1104095349102170578-1,6.609069328513928,4.342653948107199,31 OPC-Oligo,327 Oligo NN
1104095349102170270-1,6.393414068828258,4.239804585739303,20 MB GABA,205 SC-PAG Lef1 Emx2 Gaba
1104095349102350588,6.992910142600825,3.458540115846555,30 Astro-Epen,319 Astro-TE NN
1104095349102350457-1,6.893830029720745,3.4038503505066915,31 OPC-Oligo,327 Oligo NN
1104095349102170338-1,6.447546455587,4.278932603148624,31 OPC-Oligo,327 Oligo NN
1104095349102500081-1,7.184573306151359,3.7353648502947454,30 Astro-Epen,319 Astro-TE NN
1104095349102190643,6.457197327671641,3.434371918683154,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102170661,6.65161842059321,4.350458245154847,30 Astro-Epen,318 Astro-NT NN
1104095349102350296-1,6.787714649374782,3.372903950020014,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102350678,7.073784793523211,3.52926644196412,05 OB-IMN GABA,045 OB-STR-CTX Inh IMN
1104095349102340941,7.08867559004924,4.173654554705545,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350703,7.084684181667438,3.541459422272303,31 OPC-Oligo,327 Oligo NN
1104095349102510060-1,7.1588273604881065,3.658956368641813,31 OPC-Oligo,327 Oligo NN
1104095349102180089-1,6.224032344781625,3.965153107137634,30 Astro-Epen,318 Astro-NT NN
1104095349102180152-1,6.273008034959661,4.0968122066867085,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190259,6.2743134468190265,3.620638460039237,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102180077-1,6.21597455516862,3.918946034067858,30 Astro-Epen,318 Astro-NT NN
1104095349102500084-1,7.200715198660942,3.8955046000101134,30 Astro-Epen,319 Astro-TE NN
1104095349102190782,6.527623323501178,3.398882502677914,01 IT-ET Glut,004 L6 IT CTX Glut
1104095349102190210,6.249133938990751,3.6727482135871456,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102500088-1,7.202068309594687,3.8494678499035793,31 OPC-Oligo,327 Oligo NN
1104095349102170540-1,6.5871407230782,4.340305621201095,20 MB GABA,198 IC Six3 En2 Gaba
1104095349102170427-1,6.509068622331438,4.313715982175082,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102180183-2,6.296095296359464,4.135931536727099,30 Astro-Epen,318 Astro-NT NN
1104095349102350267,6.7691989757045485,3.368586806568769,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500069,7.194895081651602,3.946521986707353,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102341013,7.128420471516966,4.120687830126649,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102330584,7.068789289435932,4.198631390231909,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180275-1,6.3615503615087565,4.214926771744207,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102330305-1,6.8909888537546005,4.320711860761403,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349202180116,6.261855113559534,4.078493720431628,33 Vascular,330 VLMC NN
1104095349102350672,7.061647269959956,3.5127427408550247,30 Astro-Epen,319 Astro-TE NN
1104095349102350534,6.952129621140956,3.428232156035135,33 Vascular,333 Endo NN
1104095349102190468,6.368482255937515,3.4970977822673843,31 OPC-Oligo,326 OPC NN
1104095349102170612-1,6.627173543530216,4.350047616738358,33 Vascular,333 Endo NN
1104095349102190925,6.612045328616831,3.372578918679501,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102180098-1,6.236464189363034,4.018740368459452,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102190213,6.252130626217954,3.660625643119864,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190191,6.241722527750092,3.685713503168073,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190170,6.235593747279236,3.70275121900048,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102330266,6.863628133347972,4.332039297489608,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102190274,6.280873825217572,3.6036678886980953,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102330371-1,6.933303305986357,4.3031710016359455,30 Astro-Epen,318 Astro-NT NN
1104095349102350432,6.869216705884693,3.389301991880894,02 NP-CT-L6b Glut,028 L6b/CT ENT Glut
1104095349102180090-1,6.21044586188337,3.825043882751043,33 Vascular,333 Endo NN
1104095349102330536,7.043073972529952,4.227898829768353,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180087,6.227360585379019,3.994316224018565,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102341122,7.188695282860701,3.9895512877652015,30 Astro-Epen,319 Astro-TE NN
1104095349102180086,6.208831850487951,3.8404161256114864,33 Vascular,332 SMC NN
1104095349102350112,6.661728515155451,3.363001675329537,07 CTX-MGE GABA,053 Sst Gaba
1104095349102180284-2,6.3664915005642015,4.225070439803818,31 OPC-Oligo,327 Oligo NN
1104095349102190182,6.236866196320868,3.691765900088724,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102330406-1,6.9547535003785566,4.29385778642675,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190125,6.216455736533525,3.7659234299841313,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349202190202,6.258974906982799,3.639079364886816,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202180104,6.251992618895653,4.0664423180298055,33 Vascular,332 SMC NN
1104095349102341062,7.157143409650652,4.077794247996312,02 NP-CT-L6b Glut,034 NP PPP Glut
1104095349102170701-1,6.680363761031211,4.359332546413504,30 Astro-Epen,318 Astro-NT NN
1104095349102190217,6.253728949726559,3.648996036113711,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102170436-1,6.516976395649532,4.322797801617713,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102341077,7.162736733558926,4.067028140006244,30 Astro-Epen,319 Astro-TE NN
1104095349102180213-1,6.320765446631949,4.177914559113394,31 OPC-Oligo,327 Oligo NN
1104095349102330282-1,6.874218702242061,4.331809341560096,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102170303-1,6.42271604973848,4.272000404699284,30 Astro-Epen,318 Astro-NT NN
1104095349102180189-2,6.299915854885974,4.151301048831231,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102341039,7.145876914264873,4.101764535407614,30 Astro-Epen,319 Astro-TE NN
1104095349102330491-1,7.007435985315402,4.261157644548574,06 CTX-CGE GABA,047 Sncg Gaba
1104095349102330347-1,6.921553456290612,4.313141984550713,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102330530,7.038404036013721,4.236436860799662,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102330644-1,7.103201276966057,4.167752366764983,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190189,6.239750454074664,3.678063447917324,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102341050,7.152308953390143,4.091390998637516,02 NP-CT-L6b Glut,033 NP SUB Glut
1104095349102500073-1,7.197310315686708,3.967371057931018,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102330429-1,6.967528128940927,4.289097178559228,33 Vascular,330 VLMC NN
1104095349102330559-1,7.055772577340416,4.221122744474258,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190345,6.311126646553246,3.551633595863426,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102350731,7.109129349365436,3.559231313548642,30 Astro-Epen,319 Astro-TE NN
1104095349102180078-1,6.205861329874557,3.832070404271056,30 Astro-Epen,319 Astro-TE NN
1104095349102190742,6.501406180885549,3.4019686553132527,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102350069,6.641425835917408,3.362075286213078,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102341093,7.17281123937029,4.048281486465889,31 OPC-Oligo,327 Oligo NN
1104095349102180096-1,6.240255903151872,4.04619052820404,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190573,6.421734412278291,3.445927385645151,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102170380-1,6.480107939555019,4.308736854054271,19 MB Glut,188 SCop Sln Glut
1104095349102350209,6.723909610121273,3.3571560554294337,33 Vascular,333 Endo NN
1104095349102330185-1,6.815285603909587,4.351420124244669,20 MB GABA,212 SCs Lef1 Gli3 Gaba
1104095349102190294,6.286109070234842,3.5838337152717403,30 Astro-Epen,319 Astro-TE NN
1104095349102350761,7.127348997114261,3.5820932578707527,31 OPC-Oligo,327 Oligo NN
1104095349102510069-1,7.162715769374254,3.644287298096928,31 OPC-Oligo,327 Oligo NN
1104095349102020887-1,6.204422084190897,3.896770982244931,30 Astro-Epen,318 Astro-NT NN
1104095349102190194,6.240611981763,3.668972763694129,06 CTX-CGE GABA,046 Vip Gaba
1104095349102350174,6.703011031825072,3.3557190308846563,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190525,6.396707755503121,3.4625064247130486,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102350775,7.141845787280012,3.604002227885675,30 Astro-Epen,319 Astro-TE NN
1104095349102500102-1,7.210617785242877,3.823149338543504,31 OPC-Oligo,327 Oligo NN
1104095349102180160-1,6.281327500480594,4.131171850374408,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102180076,6.223929766850563,4.006340203368369,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102500093-1,7.2113794389484385,3.888310385422409,30 Astro-Epen,319 Astro-TE NN
1104095349102180084,6.20587275355415,3.797746809775379,31 OPC-Oligo,327 Oligo NN
1104095349102190386,6.328278970943331,3.525813274682876,31 OPC-Oligo,327 Oligo NN
1104095349102330512-1,7.03026600381084,4.248579854663525,31 OPC-Oligo,327 Oligo NN
1104095349102500075-1,7.204182995886521,3.9534587714027807,02 NP-CT-L6b Glut,028 L6b/CT ENT Glut
1104095349102341020,7.135403876296229,4.129004230225971,02 NP-CT-L6b Glut,034 NP PPP Glut
1104095349102180074-1,6.203144208281934,3.817212461755456,30 Astro-Epen,319 Astro-TE NN
1104095349102190239,6.263653395785148,3.61670428912481,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102330577-1,7.0652997769665,4.217637254657924,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102170629-1,6.635293910518378,4.361307603621377,33 Vascular,333 Endo NN
1104095349102330114,6.776837695895376,4.36167810638481,19 MB Glut,188 SCop Sln Glut
1104095349102500085-1,7.186325142477341,3.6954264678013287,30 Astro-Epen,319 Astro-TE NN
1104095349102190762,6.5093746967216175,3.393543496311167,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102341036,7.144196412115628,4.116324908409169,01 IT-ET Glut,024 L5 PPP Glut
1104095349102170656-1,6.64888124136196,4.363333723117266,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
